county_name,county_code,state_abb,income_quartile,life_exp,pct_uninsured,poverty_rate,pct_religious,pct_black,pct_hispanic,unemployment_rate,median_hh_inc,is_urban,pop,pop_density,pct_smoke,pct_obese,pct_exercise,tax_rate,tax_prog
Mississippi,5093,AR,4,85.8064712656547,0.1792766,0.2301155,0.6334866,0.3253045,0.02248985,0.1064062,27086.45,0,51979,57.86707,0.0517241,0.2692308,0.64912283,0.0132513,1
Ouachita,5103,AR,1,76.2129316174683,0.1879959,0.1952187,0.6264328,0.3849948,0.007294199,0.0703882,30013.19,0,28790,39.30641,0.2385321,0.3883495,0.56481481,0.0112897,1
Ouachita,5103,AR,4,85.7474855693152,0.1879959,0.1952187,0.6264328,0.3849948,0.007294199,0.0703882,30013.19,0,28790,39.30641,0.0882353,0.3,0.7647059,0.0112897,1
Phillips,5107,AR,1,76.3786250920245,0.1702422,0.3271425,0.4335413,0.5859331,0.01444507,0.0739358,25327.71,1,26445,38.17826,0.2692308,0.5384616,0.41509435,0.0175127,1
Phillips,5107,AR,4,80.5752941862609,0.1702422,0.3271425,0.4335413,0.5859331,0.01444507,0.0739358,25327.71,1,26445,38.17826,0.15,0.2,0.66666669,0.0175127,1
Poinsett,5111,AR,1,76.6074852287731,0.2018385,0.2121573,0.6822831,0.07085968,0.01428906,0.0693166,24828.02,1,25614,33.80321,0.2978723,0.3555556,0.31914893,0.0108332,1
Poinsett,5111,AR,4,82.3142909345093,0.2018385,0.2121573,0.6822831,0.07085968,0.01428906,0.0693166,24828.02,1,25614,33.80321,0.0714286,0.2142857,0.71428573,0.0108332,1
Pope,5115,AR,1,78.4532420460342,0.2006611,0.1518968,0.5073528,0.02575777,0.02061723,0.0420533,29302.46,0,54469,67.08828,0.3407407,0.3023256,0.65313655,0.0128949,1
Pope,5115,AR,4,85.173389533189,0.2006611,0.1518968,0.5073528,0.02575777,0.02061723,0.0420533,29302.46,0,54469,67.08828,0.1764706,0.2368421,0.84033614,0.0128949,1
Pulaski,5119,AR,1,76.9837216936248,0.1828574,0.1332257,0.5914174,0.3174004,0.02438903,0.0408567,38549.7,1,361474,468.9468,0.2870249,0.2949932,0.58708709,0.0195564,1
Pulaski,5119,AR,4,86.3391825918389,0.1828574,0.1332257,0.5914174,0.3174004,0.02438903,0.0408567,38549.7,1,361474,468.9468,0.1122137,0.1773819,0.85957789,0.0195564,1
St Francis,5123,AR,1,76.9880839576768,0.1868628,0.2748735,0.4507825,0.4866515,0.0487913,0.0742991,23152.96,1,29329,46.27219,0.3125,0.4042553,0.3125,0.0128824,1
St Francis,5123,AR,4,84.2078316900014,0.1868628,0.2748735,0.4507825,0.4866515,0.0487913,0.0742991,23152.96,1,29329,46.27219,0,0.3333333,0.5,0.0128824,1
Saline,5125,AR,1,77.667008721612,0.1644583,0.0717934,0.4981743,0.02171701,0.01304936,0.035126,35334.93,1,83529,115.4574,0.3422819,0.2638889,0.59498209,0.0088597,1
Saline,5125,AR,4,86.2362618754513,0.1644583,0.0717934,0.4981743,0.02171701,0.01304936,0.035126,35334.93,1,83529,115.4574,0.1214286,0.2490706,0.85608858,0.0088597,1
Sebastian,5131,AR,1,77.0654095203088,0.2379069,0.1364212,0.6884706,0.0609276,0.06700211,0.0380443,34128.27,1,115071,214.5872,0.3192389,0.3145336,0.5169903,0.0170457,1
Sebastian,5131,AR,4,85.3102539561783,0.2379069,0.1364212,0.6884706,0.0609276,0.06700211,0.0380443,34128.27,1,115071,214.5872,0.1289063,0.2252964,0.82644629,0.0170457,1
Union,5139,AR,1,76.775322682142,0.1826787,0.1874874,0.6744395,0.3187228,0.01139626,0.0489656,31285.29,0,45629,43.92039,0.2956204,0.340824,0.56800002,0.0137438,1
Union,5139,AR,4,85.4672076241243,0.1826787,0.1874874,0.6744395,0.3187228,0.01139626,0.0489656,31285.29,0,45629,43.92039,0.1047619,0.1470588,0.87878788,0.0137438,1
Washington,5143,AR,1,78.6280655862334,0.2327276,0.1459993,0.5012713,0.0216086,0.08199601,0.0291643,30310.85,1,157715,166.0652,0.302356,0.217274,0.63338304,0.0192955,1
Washington,5143,AR,4,86.3169538600915,0.2327276,0.1459993,0.5012713,0.0216086,0.08199601,0.0291643,30310.85,1,157715,166.0652,0.1082164,0.1653061,0.87711865,0.0192955,1
White,5145,AR,1,78.0509654999759,0.1992545,0.1395079,0.6251619,0.03556912,0.01881932,0.0509993,29205.21,0,67165,64.95462,0.2777778,0.2715405,0.54200542,0.0105393,1
White,5145,AR,4,87.1791017776496,0.1992545,0.1395079,0.6251619,0.03556912,0.01881932,0.0509993,29205.21,0,67165,64.95462,0.0980392,0.1836735,0.87162161,0.0105393,1
Alameda,6001,CA,1,81.7830478570703,0.1506781,0.1104255,0.349483,0.146234,0.1897224,0.047827,46859.6,1,1443741,1957.423,0.2171157,0.2168285,0.70817846,0.0253973,6.3
Alameda,6001,CA,4,86.6582369466278,0.1506781,0.1104255,0.349483,0.146234,0.1897224,0.047827,46859.6,1,1443741,1957.423,0.0783699,0.1614256,0.89851767,0.0253973,6.3
Amador,6005,CA,1,78.9758423310928,0.1582159,0.0921804,0.2437892,0.03840456,0.08905983,0.0505945,36951.52,1,35100,59.19394,0.1428571,0.2857143,0.71428573,0.0242953,6.3
Amador,6005,CA,4,86.7326993811563,0.1582159,0.0921804,0.2437892,0.03840456,0.08905983,0.0505945,36951.52,1,35100,59.19394,0.0833333,0.5833333,0.83333331,0.0242953,6.3
Butte,6007,CA,1,79.8023928491535,0.189562,0.1979011,0.2739121,0.01328438,0.1050298,0.0658293,32930.88,1,203171,123.9234,0.2653061,0.2142857,0.78571427,0.0172203,6.3
Butte,6007,CA,4,87.1989994468997,0.189562,0.1979011,0.2739121,0.01328438,0.1050298,0.0658293,32930.88,1,203171,123.9234,0.0555556,0.2222222,0.8888889,0.0172203,6.3
Calaveras,6009,CA,1,80.27343020709,0.1650912,0.1178711,0.1847906,0.007397544,0.06818069,0.0546104,41266.1,1,40554,39.75732,0.4545455,0.3636364,0.63636363,0.0211556,6.3
Calaveras,6009,CA,4,86.1216553492631,0.1650912,0.1178711,0.1847906,0.007397544,0.06818069,0.0546104,41266.1,1,40554,39.75732,0.125,0.125,0.75,0.0211556,6.3
Contra Costa,6013,CA,1,81.17473633555,0.1425121,0.0762808,0.3888836,0.09153619,0.1768267,0.0405087,56180.25,1,948816,1317.899,0.2079208,0.2748092,0.63352275,0.0185665,6.3
Contra Costa,6013,CA,4,86.9813320496992,0.1425121,0.0762808,0.3888836,0.09153619,0.1768267,0.0405087,56180.25,1,948816,1317.899,0.075188,0.159292,0.89707929,0.0185665,6.3
Del Norte,6015,CA,1,78.5129637314339,0.1618097,0.2016846,0.3561275,0.04242557,0.1392009,0.0800313,23836.63,0,27507,27.29378,0.6,0.6,0.60000002,0.0154993,6.3
Del Norte,6015,CA,4,85.5908424400872,0.1618097,0.2016846,0.3561275,0.04242557,0.1392009,0.0800313,23836.63,0,27507,27.29378,1,0,0,0.0154993,6.3
El Dorado,6017,CA,1,81.2093140250036,0.136328,0.0714862,0.2698162,0.004766505,0.09319317,0.0429673,47239.4,1,156299,91.35769,0.1794872,0.25,0.69230771,0.0212192,6.3
El Dorado,6017,CA,4,87.2749599971104,0.136328,0.0714862,0.2698162,0.004766505,0.09319317,0.0429673,47239.4,1,156299,91.35769,0.0684932,0.1780822,0.91780823,0.0212192,6.3
Fresno,6019,CA,1,81.6869223349282,0.2189926,0.2289229,0.4755475,0.05040111,0.439871,0.1066251,29642.64,1,799407,134.0674,0.1726283,0.2890365,0.62705666,0.0203092,6.3
Fresno,6019,CA,4,86.2986735789246,0.2189926,0.2289229,0.4755475,0.05040111,0.439871,0.1066251,29642.64,1,799407,134.0674,0.0886525,0.2285714,0.84790874,0.0203092,6.3
Glenn,6021,CA,1,81.857286468411,0.2256637,0.1814937,0.4432011,0.004422939,0.2963747,0.0875523,27699.23,1,26453,20.11952,0,0.5,0.63636363,0.0206394,6.3
Glenn,6021,CA,4,82.9373897921464,0.2256637,0.1814937,0.4432011,0.004422939,0.2963747,0.0875523,27699.23,1,26453,20.11952,0,0,1,0.0206394,6.3
Humboldt,6023,CA,1,80.0678077063726,0.201579,0.1953364,0.3711013,0.008180653,0.06489195,0.0598911,30378.87,0,126518,35.41454,0.2321429,0.3392857,0.5535714,0.0182279,6.3
Humboldt,6023,CA,4,87.5440674776751,0.201579,0.1953364,0.3711013,0.008180653,0.06489195,0.0598911,30378.87,0,126518,35.41454,0.0588235,0.1764706,0.94117647,0.0182279,6.3
Imperial,6025,CA,1,84.0101074752392,0.2255981,0.2257814,0.6255716,0.03616159,0.7222272,0.1592733,23365.53,1,142361,34.10062,0.25,0.2058824,0.72222221,0.0253895,6.3
Imperial,6025,CA,4,86.9803786899408,0.2255981,0.2257814,0.6255716,0.03616159,0.7222272,0.1592733,23365.53,1,142361,34.10062,0,0.4285714,0.85714287,0.0253895,6.3
Kern,6029,CA,1,80.0243026678472,0.2343159,0.2076015,0.4365045,0.05719834,0.3839461,0.0855958,28781.38,1,661645,81.27354,0.24618,0.2857143,0.58846152,0.0277015,6.3
Kern,6029,CA,4,85.2587353998865,0.2343159,0.2076015,0.4365045,0.05719834,0.3839461,0.0855958,28781.38,1,661645,81.27354,0.12,0.233871,0.86026204,0.0277015,6.3
Kings,6031,CA,1,80.3012955269805,0.1958551,0.1951065,0.3988769,0.08047211,0.4361236,0.1068222,23396.01,1,129461,93.07093,0.2857143,0.3333333,0.61904764,0.0215252,6.3
Kings,6031,CA,4,86.3085945293244,0.1958551,0.1951065,0.3988769,0.08047211,0.4361236,0.1068222,23396.01,1,129461,93.07093,0.0909091,0.4545455,0.81818181,0.0215252,6.3
Lake,6033,CA,1,77.9168875740288,0.2024843,0.1759153,0.3237922,0.02073436,0.1138589,0.0703049,33166.81,1,58309,46.35207,0.2857143,0.2857143,0.71428573,0.0188341,6.3
Lake,6033,CA,4,85.0004019865517,0.2024843,0.1759153,0.3237922,0.02073436,0.1138589,0.0703049,33166.81,1,58309,46.35207,0,0.5,0.83333331,0.0188341,6.3
Lassen,6035,CA,1,79.4306977053048,0.1425619,0.1401843,0.158892,0.08797446,0.1383765,0.0732334,21189.17,0,33828,7.42287,0,1,0.5,0.0200739,6.3
Lassen,6035,CA,4,86.3771986008319,0.1425619,0.1401843,0.158892,0.08797446,0.1383765,0.0732334,21189.17,0,33828,7.42287,0,0.5,0.83333331,0.0200739,6.3
Los Angeles,6037,CA,1,83.3041114187292,0.2593683,0.1791059,0.5807981,0.09469902,0.4456416,0.0566996,37667.68,1,9519338,2344.162,0.1889658,0.240533,0.63319731,0.0251053,6.3
Los Angeles,6037,CA,4,86.6972635883499,0.2593683,0.1791059,0.5807981,0.09469902,0.4456416,0.0566996,37667.68,1,9519338,2344.162,0.1149983,0.1521058,0.86875498,0.0251053,6.3
Madera,6039,CA,1,82.4561004202819,0.2281873,0.2135459,0.3162401,0.03825878,0.442819,0.0955593,26952.25,1,123109,57.63904,0.2,0.2647059,0.5714286,0.0198536,6.3
Madera,6039,CA,4,86.9197505041822,0.2281873,0.2135459,0.3162401,0.03825878,0.442819,0.0955593,26952.25,1,123109,57.63904,0.1666667,0.2222222,0.83333331,0.0198536,6.3
Marin,6041,CA,1,83.6061794357443,0.1181099,0.0656787,0.3253197,0.02808859,0.1106034,0.0351354,77942.65,1,247289,475.736,0.1818182,0.2093023,0.81818181,0.0163821,6.3
Marin,6041,CA,4,87.706364491741,0.1181099,0.0656787,0.3253197,0.02808859,0.1106034,0.0351354,77942.65,1,247289,475.736,0.0740741,0.1118012,0.89506173,0.0163821,6.3
Mendocino,6045,CA,1,81.8512733806604,0.2152631,0.1593774,0.332093,0.00545992,0.1647598,0.0593266,35844.06,1,86265,24.58413,0.2142857,0.1071429,0.8214286,0.0210239,6.3
Mendocino,6045,CA,4,86.9466308247979,0.2152631,0.1593774,0.332093,0.00545992,0.1647598,0.0593266,35844.06,1,86265,24.58413,0.0714286,0.2142857,0.9285714,0.0210239,6.3
Merced,6047,CA,1,81.8537641031485,0.2166372,0.2165757,0.5037568,0.03606676,0.4534039,0.1014756,28234.4,1,210554,109.1692,0.25,0.3157895,0.625,0.0173056,6.3
Merced,6047,CA,4,86.495131053185,0.2166372,0.2165757,0.5037568,0.03606676,0.4534039,0.1014756,28234.4,1,210554,109.1692,0.0666667,0.4666667,0.86666667,0.0173056,6.3
Monterey,6053,CA,1,82.9095489533915,0.2428393,0.1350789,0.4495024,0.03505807,0.4678616,0.0779574,35919.71,1,401762,120.9415,0.1317829,0.2672414,0.63076925,0.0215207,6.3
Monterey,6053,CA,4,87.5405406976304,0.2428393,0.1350789,0.4495024,0.03505807,0.4678616,0.0779574,35919.71,1,401762,120.9415,0.0900901,0.1711712,0.92792791,0.0215207,6.3
Napa,6055,CA,1,81.2253783249593,0.1868129,0.082895,0.3783503,0.01228687,0.2366932,0.0362684,49310.06,1,124279,164.8846,0.1875,0.2666667,0.3125,0.0204852,6.3
Napa,6055,CA,4,86.948208179615,0.1868129,0.082895,0.3783503,0.01228687,0.2366932,0.0362684,49310.06,1,124279,164.8846,0,0.1612903,0.87096775,0.0204852,6.3
Nevada,6057,CA,1,82.9149575168047,0.175235,0.0806405,0.3094434,0.002542566,0.05651234,0.043858,45822.44,1,92033,96.10667,0.2692308,0.2307692,0.57692307,0.0163732,6.3
Nevada,6057,CA,4,87.3926717570832,0.175235,0.0806405,0.3094434,0.002542566,0.05651234,0.043858,45822.44,1,92033,96.10667,0.0689655,0.2758621,0.86206895,0.0163732,6.3
Orange,6059,CA,1,83.2547435370336,0.199373,0.1032536,0.447808,0.01498056,0.3076213,0.0395491,46603.75,1,2846289,3605.615,0.1743892,0.2075972,0.69999999,0.0208975,6.3
Orange,6059,CA,4,86.9399175022229,0.199373,0.1032536,0.447808,0.01498056,0.3076213,0.0395491,46603.75,1,2846289,3605.615,0.0948419,0.1481894,0.89097518,0.0208975,6.3
Placer,6061,CA,1,81.4984691704825,0.1244537,0.0580918,0.3721472,0.007632881,0.09669523,0.0401277,52340.11,1,248399,176.8761,0.1842105,0.1351351,0.65789473,0.0222398,6.3
Placer,6061,CA,4,86.799669289912,0.1244537,0.0580918,0.3721472,0.007632881,0.09669523,0.0401277,52340.11,1,248399,176.8761,0.0561798,0.1306818,0.94943821,0.0222398,6.3
Riverside,6065,CA,1,80.8760964762545,0.2342261,0.1416693,0.4301854,0.05979279,0.3620938,0.0549714,36736.99,1,1545387,214.4176,0.2054155,0.2553191,0.62931037,0.0209786,6.3
Riverside,6065,CA,4,85.7587665168288,0.2342261,0.1416693,0.4301854,0.05979279,0.3620938,0.0549714,36736.99,1,1545387,214.4176,0.0965347,0.2104608,0.84453225,0.0209786,6.3
Sacramento,6067,CA,1,79.9452568654263,0.1595067,0.141261,0.369366,0.09650436,0.1601064,0.0452558,38938.15,1,1223499,1267.019,0.2667638,0.2488756,0.70357752,0.019428,6.3
Sacramento,6067,CA,4,86.4458348386844,0.1595067,0.141261,0.369366,0.09650436,0.1601064,0.0452558,38938.15,1,1223499,1267.019,0.0672269,0.2070422,0.88622755,0.019428,6.3
San Benito,6069,CA,1,82.4467675228487,0.2050331,0.0995196,0.6917384,0.008922868,0.4793177,0.0634718,39424.43,1,53234,38.3238,0,0.1666667,1,0.0186274,6.3
San Benito,6069,CA,4,87.0033999908833,0.2050331,0.0995196,0.6917384,0.008922868,0.4793177,0.0634718,39424.43,1,53234,38.3238,0,0.4444444,0.8888889,0.0186274,6.3
San Bernardino,6071,CA,1,80.584631045105,0.2252793,0.1584322,0.4199665,0.08786592,0.391584,0.0506904,31604.17,1,1709434,85.24792,0.249789,0.2953368,0.62135923,0.0193992,6.3
San Bernardino,6071,CA,4,85.3559938080009,0.2252793,0.1584322,0.4199665,0.08786592,0.391584,0.0506904,31604.17,1,1709434,85.24792,0.1202263,0.2346209,0.83710408,0.0193992,6.3
San Diego,6073,CA,1,82.0566577210074,0.1914043,0.1243014,0.4371486,0.05490269,0.2668833,0.0418436,40913.48,1,2813833,669.9778,0.2101449,0.2270742,0.66931981,0.0194946,6.3
San Diego,6073,CA,4,86.889006450516,0.1914043,0.1243014,0.4371486,0.05490269,0.2668833,0.0418436,40913.48,1,2813833,669.9778,0.0992268,0.1522581,0.89908898,0.0194946,6.3
San Francisco,6075,CA,1,83.3951889867731,0.1449661,0.1131304,0.4182673,0.07569011,0.1409802,0.050894,56014.96,1,776733,16634.36,0.1985294,0.1432225,0.69476742,0.0340378,6.3
San Francisco,6075,CA,4,87.2410284918595,0.1449661,0.1131304,0.4182673,0.07569011,0.1409802,0.050894,56014.96,1,776733,16634.36,0.1047228,0.1037344,0.90827739,0.0340378,6.3
San Joaquin,6077,CA,1,80.3936409606245,0.1940639,0.1774262,0.3816266,0.06412195,0.3053116,0.0746936,33102.29,1,563598,402.7764,0.2447552,0.2784504,0.63788301,0.0195843,6.3
San Joaquin,6077,CA,4,86.1185175179261,0.1940639,0.1774262,0.3816266,0.06412195,0.3053116,0.0746936,33102.29,1,563598,402.7764,0.1052632,0.2285714,0.85344827,0.0195843,6.3
San Luis Obispo,6079,CA,1,82.0554147161271,0.181866,0.1283627,0.4342491,0.01922726,0.1629473,0.0402454,37607.99,1,246681,74.65405,0.1333333,0.2444444,0.71739131,0.0261946,6.3
San Luis Obispo,6079,CA,4,87.5699924204088,0.181866,0.1283627,0.4342491,0.01922726,0.1629473,0.0402454,37607.99,1,246681,74.65405,0.0510204,0.2040816,0.91836733,0.0261946,6.3
San Mateo,6081,CA,1,82.7729629595813,0.134378,0.0583273,0.4185299,0.03362459,0.2187734,0.0381654,63831.78,1,707161,1574.735,0.1706161,0.1990291,0.7241379,0.0194082,6.3
San Mateo,6081,CA,4,87.0690951905658,0.134378,0.0583273,0.4185299,0.03362459,0.2187734,0.0381654,63831.78,1,707161,1574.735,0.1001821,0.1045872,0.90368855,0.0194082,6.3
Santa Barbara,6083,CA,1,82.6220643101321,0.2129868,0.1432621,0.5579584,0.02099678,0.3422287,0.0440654,41596.13,1,399347,145.9062,0.1401869,0.2487805,0.67027026,0.0201828,6.3
Santa Barbara,6083,CA,4,87.5614769689061,0.2129868,0.1432621,0.5579584,0.02099678,0.3422287,0.0440654,41596.13,1,399347,145.9062,0.0621469,0.1363636,0.91503268,0.0201828,6.3
Santa Clara,6085,CA,1,83.6138309006048,0.1375787,0.0752753,0.4325202,0.02643254,0.2397507,0.0507227,57068.92,1,1682585,1303.635,0.1669627,0.2431942,0.75052851,0.0245425,6.3
Santa Clara,6085,CA,4,87.0621662919985,0.1375787,0.0752753,0.4325202,0.02643254,0.2397507,0.0507227,57068.92,1,1682585,1303.635,0.0792952,0.1431734,0.89829129,0.0245425,6.3
Santa Cruz,6087,CA,1,83.0318885483594,0.1828953,0.1187048,0.344743,0.008450639,0.26794,0.0571814,45074.58,1,255602,574.0751,0.1111111,0.25,0.68888891,0.0195685,6.3
Santa Cruz,6087,CA,4,87.8306728309742,0.1828953,0.1187048,0.344743,0.008450639,0.26794,0.0571814,45074.58,1,255602,574.0751,0.1048387,0.112,0.93599999,0.0195685,6.3
Shasta,6089,CA,1,79.6972163068672,0.1765068,0.1535547,0.23925,0.007221787,0.05511589,0.0634023,34162.31,1,163256,43.13014,0.278481,0.2894737,0.75949365,0.0203192,6.3
Shasta,6089,CA,4,86.1889517261357,0.1765068,0.1535547,0.23925,0.007221787,0.05511589,0.0634023,34162.31,1,163256,43.13014,0.1086956,0.1304348,0.82608694,0.0203192,6.3
Siskiyou,6093,CA,1,80.6563028222997,0.1951586,0.1855649,0.3237624,0.01255051,0.07570935,0.0805797,34213.73,0,44301,7.046686,0.45,0.3,0.75,0.0182667,6.3
Siskiyou,6093,CA,4,85.4683213896458,0.1951586,0.1855649,0.3237624,0.01255051,0.07570935,0.0805797,34213.73,0,44301,7.046686,0,0.1428571,1,0.0182667,6.3
Solano,6095,CA,1,79.9678014100783,0.1432161,0.0828262,0.3743987,0.1459845,0.176402,0.0460396,39182.29,1,394542,475.8161,0.2677165,0.256,0.66141731,0.0188098,6.3
Solano,6095,CA,4,85.9805939360613,0.1432161,0.0828262,0.3743987,0.1459845,0.176402,0.0460396,39182.29,1,394542,475.8161,0.1168831,0.2012987,0.83766234,0.0188098,6.3
Sonoma,6097,CA,1,81.3638792132558,0.1754676,0.0805705,0.3215166,0.01333583,0.1733724,0.0367573,46265.77,1,458614,291.0212,0.1993127,0.2338129,0.74000001,0.0196341,6.3
Sonoma,6097,CA,4,87.1474924503509,0.1754676,0.0805705,0.3215166,0.01333583,0.1733724,0.0367573,46265.77,1,458614,291.0212,0.0984615,0.1764706,0.910299,0.0196341,6.3
Stanislaus,6099,CA,1,81.0134332879162,0.1958447,0.1598487,0.4372423,0.02376079,0.3173869,0.0834982,32593.63,1,446997,299.2367,0.1987768,0.3389262,0.61231881,0.0194629,6.3
Stanislaus,6099,CA,4,86.0396109759302,0.1958447,0.1598487,0.4372423,0.02376079,0.3173869,0.0834982,32593.63,1,446997,299.2367,0.1707317,0.2911392,0.80794704,0.0194629,6.3
Sutter,6101,CA,1,81.3079450479632,0.2159139,0.1553991,0.3067782,0.01796528,0.2220829,0.0974595,33245.52,1,78930,130.9948,0.3076923,0.3846154,0.38461539,0.0190195,6.3
Sutter,6101,CA,4,85.2152413889577,0.2159139,0.1553991,0.3067782,0.01796528,0.2220829,0.0974595,33245.52,1,78930,130.9948,0.1818182,0.3,0.90909094,0.0190195,6.3
Tehama,6103,CA,1,79.5156327386935,0.2148339,0.1725058,0.2834812,0.004978675,0.1583005,0.0653943,31277.45,1,56039,18.98992,0.1538462,0.25,0.61538464,0.0164378,6.3
Tehama,6103,CA,4,86.3773091821498,0.2148339,0.1725058,0.2834812,0.004978675,0.1583005,0.0653943,31277.45,1,56039,18.98992,0,0.3,0.89999998,0.0164378,6.3
Tulare,6107,CA,1,81.6210849739022,0.2329279,0.2390554,0.5179704,0.01391768,0.5077047,0.1142583,27568.31,1,368021,76.2901,0.2122642,0.3718593,0.49468085,0.0168843,6.3
Tulare,6107,CA,4,86.329552226961,0.2329279,0.2390554,0.5179704,0.01391768,0.5077047,0.1142583,27568.31,1,368021,76.2901,0.1025641,0.16,0.8888889,0.0168843,6.3
Tuolumne,6109,CA,1,80.2196013933448,0.1627412,0.1143558,0.270307,0.0208253,0.08155814,0.0585535,36429.5,1,54501,24.38071,0.25,0.5555556,0.55555558,0.0204753,6.3
Tuolumne,6109,CA,4,88.7574153901527,0.1627412,0.1143558,0.270307,0.0208253,0.08155814,0.0585535,36429.5,1,54501,24.38071,0.1428571,0.1428571,1,0.0204753,6.3
Ventura,6111,CA,1,83.0295870940567,0.181973,0.0923477,0.445663,0.01791032,0.3342207,0.0484943,45268.96,1,753197,408.1707,0.1900585,0.2331288,0.69039148,0.0188411,6.3
Ventura,6111,CA,4,86.8350534072942,0.181973,0.0923477,0.445663,0.01791032,0.3342207,0.0484943,45268.96,1,753197,408.1707,0.1,0.1768173,0.87311828,0.0188411,6.3
Yolo,6113,CA,1,80.5742749780705,0.1620868,0.1836991,0.319566,0.01857583,0.2591427,0.0511712,33515,1,168660,166.4516,0.2307692,0.3076923,0.69230771,0.0215836,6.3
Yolo,6113,CA,4,87.6905036927814,0.1620868,0.1836991,0.319566,0.01857583,0.2591427,0.0511712,33515,1,168660,166.4516,0.0487805,0.35,0.92682928,0.0215836,6.3
Yuba,6115,CA,1,78.6659501240999,0.1861076,0.2079358,0.2585563,0.02980787,0.1735167,0.08515,26667.38,1,60219,95.48057,0.0555556,0.3333333,0.72222221,0.0222205,6.3
Yuba,6115,CA,4,84.7592759366582,0.1861076,0.2079358,0.2585563,0.02980787,0.1735167,0.08515,26667.38,1,60219,95.48057,0,0.3333333,0.66666669,0.0222205,6.3
Adams,8001,CO,1,78.8561636263582,0.2296627,0.0891047,0.3034956,0.02804948,0.2819377,0.0404925,35684,1,363857,305.2671,0.2785863,0.2533186,0.61066967,0.0282529,0
Adams,8001,CO,4,85.534098744707,0.2296627,0.0891047,0.3034956,0.02804948,0.2819377,0.0404925,35684,1,363857,305.2671,0.1503417,0.2218351,0.88758785,0.0282529,0
Arapahoe,8005,CO,1,80.3679875262932,0.1826683,0.0580041,0.3608359,0.07429601,0.1180654,0.0368572,49699.04,1,487967,607.5705,0.2742291,0.184,0.68176401,0.0295537,0
Arapahoe,8005,CO,4,87.7802289640908,0.1826683,0.0580041,0.3608359,0.07429601,0.1180654,0.0368572,49699.04,1,487967,607.5705,0.111,0.160387,0.9022361,0.0295537,0
Boulder,8013,CO,1,82.0636967486722,0.1420919,0.0949034,0.4719487,0.008215237,0.1045563,0.037066,47956.54,1,291288,392.3281,0.2169231,0.1465798,0.7703827,0.0286558,0
Boulder,8013,CO,4,87.7671851491982,0.1420919,0.0949034,0.4719487,0.008215237,0.1045563,0.037066,47956.54,1,291288,392.3281,0.0627178,0.1117397,0.94536304,0.0286558,0
Delta,8029,CO,1,82.0584034777907,0.2290914,0.1206445,0.360171,0.004850183,0.1139254,0.0412951,33721.48,1,27834,24.37076,0.25,0.1689189,0.69,0.0209311,0
Delta,8029,CO,4,86.8531311154032,0.2290914,0.1206445,0.360171,0.004850183,0.1139254,0.0412951,33721.48,1,27834,24.37076,0.2820513,0.2564103,0.875,0.0209311,0
Denver,8031,CO,1,79.2218216169412,0.2066159,0.1428863,0.5300576,0.1080366,0.3167916,0.0444927,41383.38,1,554636,3616.783,0.2764589,0.2101411,0.65491456,0.0424805,0
Denver,8031,CO,4,87.726591762087,0.2066159,0.1428863,0.5300576,0.1080366,0.3167916,0.0444927,41383.38,1,554636,3616.783,0.1068196,0.1171061,0.93234015,0.0424805,0
Douglas,8035,CO,1,84.1585615438597,0.07295219,0.0211741,0.2824323,0.009080254,0.05055585,0.0324346,62289.23,1,175766,209.2174,0.1333333,0.2076923,0.72519082,0.023659,0
Douglas,8035,CO,4,87.8291405015324,0.07295219,0.0211741,0.2824323,0.009080254,0.05055585,0.0324346,62289.23,1,175766,209.2174,0.0723315,0.1390681,0.92903692,0.023659,0
